lon,short_name,name,eightd_station_services,capacity,eightd_has_key_dispenser,has_kiosk,station_type,lat,electric_bike_surcharge_waiver,legacyID,stationID,externalID,dockless_bikes_parking_zone_capacity,address,rack_model,region_code,client_station_id
-87.5764501141,KA1503000018,Jeffery Blvd & 71st St,[],11,false,true,classic,41.76663823695,false,11,11,a3a3983e-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.626488,TA1305000001,Wabash Ave & Cermak Rd,[],11,false,true,classic,41.852619,false,42,42,a3a43a25-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.586647,KA1503000021,Stony Island Ave & 64th St,[],11,false,true,classic,41.778881,false,95,95,a3a528d0-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.5853397391,KA1503000023,Stony Island Ave & 67th St,[],11,false,true,classic,41.77345849948,false,102,102,a3a54cdb-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.6466029882431,13162,Halsted St & 21st St,[],11,false,true,classic,41.85377981072743,false,135,135,a3a5f5e6-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.61793,13217,Calumet Ave & 33rd St,[],11,false,true,classic,41.8349,false,149,149,a3a639f5-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.685854,13245,Claremont Ave & Hirsch St,[],11,false,true,classic,41.907781,false,159,159,a3a6de38-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.67564,TA1307000066,Damen Ave & Coulter St,[],7,false,true,classic,41.8492,false,167,167,a3a706c0-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.654127,13331,May St & Cullerton St,[],11,false,true,classic,41.855136,false,171,171,a3a71b0a-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.627690528,KA1504000133,Rush St & Cedar St,[],11,false,true,classic,41.90230870122,false,172,172,a3a72012-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.691392,13266,Stave St & Armitage Ave,[],11,false,true,classic,41.917741,false,185,185,a3a762a1-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.626938,13213,State St & 29th St,[],11,false,true,classic,41.841707,false,193,193,a3a781a6-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.616279,TA1308000007,MLK Jr Dr & 47th St,[],11,false,true,classic,41.809851,false,200,200,a3a7a4fc-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.6216,13083,Indiana Ave & 40th St,[],11,false,true,classic,41.82168,false,201,201,a3a7aa0e-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.618691,TA1307000160,Prairie Ave & Garfield Blvd,[],11,false,true,classic,41.794853,false,204,204,a3a7b936-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.640591,TA1308000014,Normal Ave & Archer Ave,[],11,false,true,classic,41.849527,false,209,209,a3a7d279-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.633879,SL-006,Wells St & 19th St,[],11,false,true,classic,41.856802,false,218,218,a3a80009-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.668835,13249,Ashland Ave & Belle Plaine Ave,[],11,false,true,classic,41.956057,false,246,246,a3a88a6d-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.64572,TA1307000161,Halsted St & 37th St,[],11,false,true,classic,41.827059,false,262,262,a3a96aca-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.613533,13215,Rhodes Ave & 32nd St,[],11,false,true,classic,41.836208,false,263,263,a3a96fd5-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.586882871,KA1503000019,Stony Island Ave & 75th St,[],11,false,true,classic,41.7586696704,false,270,270,a3a98e37-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.606582,TA1308000023,Cottage Grove Ave & 43rd St,[],11,false,true,classic,41.816499,false,271,271,a3a99346-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.621857,TA1308000036,Indiana Ave & 31st St,[],11,false,true,classic,41.838842,false,272,272,a3a9984a-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.6972,13258,California Ave & North Ave,[],11,false,true,classic,41.91044,false,276,276,a3a9acc5-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.65114,TA1308000046,Morgan St & 31st St,[],11,false,true,classic,41.8378,false,280,280,a3a9c0f6-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.685109,TA1309000003,Western Ave & 24th St,[],7,false,true,classic,41.84847,false,281,281,a3a9c5f7-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.664199,TA1308000047,Southport Ave & Clark St,[],11,false,true,classic,41.957081,false,292,292,a3aa017e-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.679618,13144,Seeley Ave & Roscoe St,[],11,false,true,classic,41.943403,false,308,308,a3aa54a0-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.682437,TA1309000029,Leavitt St & Armitage Ave,[],11,false,true,classic,41.917805,false,309,309,a3aa59bb-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.677855,13288,Damen Ave & Charleston St,[],11,false,true,classic,41.920082,false,310,310,a3aa5ed1-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.645143,TA1309000055,Emerald Ave & 31st St,[],11,false,true,classic,41.838198,false,339,339,a3aaf7bc-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.5771428255,KA1503000030,Jeffery Blvd & 67th St,[],11,false,true,classic,41.77351755125,false,352,352,a3ac35ed-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.5864608775,KA1503000045,Stony Island Ave & 71st St,[],11,false,true,classic,41.7664929373,false,356,356,a3ac4a7c-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.6574349533,KA1503000040,Loomis St & Archer Ave,[],11,false,true,classic,41.84163253965,false,366,366,a3ac7978-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.6702983089,KA1503000066,Wood St & 35th St,[],11,false,true,classic,41.83010465416,false,369,369,a3ac88db-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.7061278837,KA1504000114,Kedzie Ave & Chicago Ave,[],11,false,true,classic,41.89546530305,false,373,373,a3ac9834-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.70260751247406,KA1504000113,Sacramento Blvd & Franklin Blvd,[],11,false,true,classic,41.89046879243862,false,375,375,a3aca268-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.6962981368,15666,California Ave & Lake St,[],11,false,true,classic,41.88445395657,false,378,378,a3acb1de-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.645213904,KA1503000010,Halsted St & 51st St,[],11,false,true,classic,41.80183164049,false,384,384,a3acc649-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.633124,KA1503000013,Princeton Ave & Garfield Blvd,[],11,false,true,classic,41.794982,false,385,385,a3accb60-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.6449900565,KA1503000011,Halsted St & 56th St,[],11,false,true,classic,41.79292964599,false,386,386,a3acd078-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.6446208145,KA1503000055,Halsted & 63rd - Kennedy-King Vaccination Site,[],11,false,true,classic,41.77938114228,false,388,388,a3acd5b1-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.6297463052,KA1503000025,Wentworth Ave & 63rd St,[],11,false,true,classic,41.78007963264,false,390,390,a3acdae2-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.6446135779,15597,Halsted St & 69th St,[],11,false,true,classic,41.76906172032,false,391,391,a3acdff9-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.6281959291,KA1503000047,Perry Ave & 69th St,[],11,false,true,classic,41.76929308995,false,392,392,a3ace51b-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.616917925,15599,Calumet Ave & 71st St,[],11,false,true,classic,41.76550800581,false,393,393,a3acea44-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.5758393587,KA1503000028,Jeffery Blvd & 76th St,[],11,false,true,classic,41.75712006802,false,395,395,a3acf4eb-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.56644,KA1503000024,Yates Blvd & 75th St,[],11,false,true,classic,41.758768,false,396,396,a3acfa38-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.55927465,KA1503000020,South Shore Dr & 74th St,[],11,false,true,classic,41.76218896038,false,399,399,a3ad09b2-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.604959713,KA1503000003,Cottage Grove Ave & 71st St,[],11,false,true,classic,41.76571903697,false,400,400,a3ad0ecb-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.635491,15443,Shields Ave & 28th Pl,[],11,false,true,classic,41.842733,false,401,401,a3ad13e4-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.6265680185,15449,State St & Pershing Rd,[],11,false,true,classic,41.82301523798,false,407,407,a3ad2d57-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.643278,KA1503000032,Union Ave & Root St,[],11,false,true,classic,41.819102,false,408,408,a3ad327e-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.6348193497,KA1503000001,Shields Ave & 43rd St,[],11,false,true,classic,41.81620767856,false,409,409,a3ad37c2-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.6456165545,KA1503000051,Halsted St & 47th Pl,[],11,false,true,classic,41.80813391481,false,411,411,a3ad42c3-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.633449288,KA1503000009,Princeton Ave & 47th St,[],11,false,true,classic,41.80931770924,false,412,412,a3ad47f8-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.6180535802,15470,Calumet Ave & 51st St,[],11,false,true,classic,41.80229465088,false,415,415,a3ad5764-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.6009581145,KA1503000052,Ellis Ave & 53rd St,[],11,false,true,classic,41.79933626261,false,418,418,a3ad66e6-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.6158532619,KA1503000073,MLK Jr Dr & 56th St,[],11,false,true,classic,41.79342945658,false,421,421,a3ad7636-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.6078521774,KA1503000075,DuSable Museum,[],11,false,true,classic,41.79156801058,false,422,422,a3ad7b51-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.5914159893,KA1503000046,Dorchester Ave & 63rd St,[],11,false,true,classic,41.7804056457,false,428,428,a3ad9ad9-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.60563486,KA1503000031,Cottage Grove Ave & 67th St,[],11,false,true,classic,41.77372095205,false,429,429,a3ada002-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.6159428567,KA1503000053,MLK Jr Dr & 63rd St,[],11,false,true,classic,41.78008063659,false,430,430,a3ada52f-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.6133078304,KA1503000033,Eberhart Ave & 61st St,[],11,false,true,classic,41.78414169317,false,431,431,a3adaa52-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.7048707493,KA1504000082,Kedzie Ave & Harrison St,[],11,false,true,classic,41.87359967462,false,433,433,a3adb48a-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.7064961757,15682,Kedzie Ave & Roosevelt Rd,[],11,false,true,classic,41.86649278172,false,435,435,a3adbedf-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.694521,KA1504000102,Fairfield Ave & Roosevelt Rd,[],11,false,true,classic,41.866624,false,436,436,a3adc3f6-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.7050730318,15686,Kedzie Ave & 21st St,[],11,false,true,classic,41.85353363213,false,439,439,a3add365-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.715068,15687,Central Park Ave & 24th St,[],11,false,true,classic,41.8481,false,440,440,a3add889-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.7054137458,KA1504000086,Kedzie Ave & 24th St,[],11,false,true,classic,41.84819094491,false,441,441,a3addda0-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.6951398068,15689,California Ave & 23rd Pl,[],11,false,true,classic,41.84910969176,false,442,442,a3ade2c3-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.71592199802399,KA1504000110,Millard Ave & 26th St,[],7,false,true,classic,41.84453112462163,false,443,443,a3ade7de-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.7020130128,15691,Albany Ave & 26th St,[],11,false,true,classic,41.84447501366,false,444,444,a3aded13-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.6952959227,15692,California Ave & 26th St,[],11,false,true,classic,41.84404003127,false,445,445,a3ae687f-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.6851314409,KA1504000168,Western & 28th - Velasquez Institute Vaccination Site,[],11,false,true,classic,41.84151770807,false,446,446,a3ae6e48-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.6806661451,RP-002,Warren Park East,[],11,false,true,classic,42.00454962194,false,448,448,a3ae78ab-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.688829,RP-001,Warren Park West,[],11,false,true,classic,42.001785,false,450,450,a3ae82e0-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.689438282,KA1504000129,Western Ave & Granville Ave,[],11,false,true,classic,41.99416136902,false,452,452,a3ae8d13-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.6933696402,KA1504000130,Maplewood Ave & Peterson Ave,[],11,false,true,classic,41.99023602867,false,455,455,a3af1cec-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.683593,KA1504000155,2112 W Peterson Ave,[],11,false,true,classic,41.991178,false,456,456,a3af2216-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.6829126443,RP-006,Ridge Blvd & Touhy Ave,[],11,false,true,classic,42.01213227742,false,466,466,a3af5804-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.6964225611,15585,Budlong Woods Library,[],11,false,true,classic,41.98366470886,false,468,468,a3af624c-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.709261,KA1504000128,Kedzie Ave & Foster Ave,[],11,false,true,classic,41.975672,false,470,470,a3af71a9-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.700825,KA1504000127,Manor Ave & Leland Ave,[],11,false,true,classic,41.965875,false,477,477,a3af9064-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.705866,15621,Albany Ave & Montrose Ave,[],11,false,true,classic,41.961041,false,480,480,a3af9f99-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.731023,KA1504000141,Pulaski Rd & Eddy St (Temp),[],11,false,true,classic,41.946264,false,488,488,a3afc858-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.687288,15634,Western Ave & Roscoe St,[],11,false,true,classic,41.943034,false,493,493,a3afe1dc-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.7289701012,KA1504000164,Keystone Ave & Montrose Ave,[],11,false,true,classic,41.96110801623,false,495,495,a3afebff-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.723574,15640,Avers Ave & Belmont Ave,[],11,false,true,classic,41.939408,false,496,496,a3aff10c-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.709219571,15654,Spaulding Ave & Division St,[],11,false,true,classic,41.90270659438,false,510,510,a3b0b801-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.68452,514,Ridge Blvd & Howard St,[],11,false,true,classic,42.019276,false,514,514,a3b0ccad-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.675005,517,Clark St & Jarvis Ave,[],11,false,true,classic,42.015963,false,517,517,a3b0d6ec-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.716866,518,Conservatory Dr & Lake St,[],11,false,true,classic,41.885502,false,518,518,a3b0dc1f-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.677725,519,Wolcott Ave & Fargo Ave,[],11,false,true,classic,42.016977,false,519,519,a3b0e141-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.669563,16806,Bosworth Ave & Howard St,[],11,false,true,classic,42.019537,false,522,522,a3b0eb93-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.774704,16921,Austin Blvd & Chicago Ave,[],7,false,true,classic,41.894887,false,524,524,a3b0f5c9-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.688243,RP-004,Oakley Ave & Touhy Ave,[],11,false,true,classic,42.012342,false,526,526,a3b0fff9-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.726491,528,Pulaski Rd & Lake St,[],11,false,true,classic,41.885409,false,528,528,a3b10a40-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.745261,16903,Cicero Ave & Lake St,[],11,false,true,classic,41.886841,false,529,529,a3b10f66-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.755527,530,Laramie Ave & Kinzie St,[],11,false,true,classic,41.887832,false,530,530,a3b11480-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.765469,16905,Central Ave & Lake St,[],11,false,true,classic,41.887664,false,531,531,a3b11993-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.774446,16906,Austin Blvd & Lake St,[],11,false,true,classic,41.887919,false,532,532,a3b11ea4-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.71547,16907,Central Park Blvd & 5th Ave,[],11,false,true,classic,41.875679,false,533,533,a3b123c5-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.727907,534,Karlov Ave & Madison St,[],11,false,true,classic,41.88085,false,534,534,a3b128de-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.725704,535,Pulaski Rd & Congress Pkwy,[],11,false,true,classic,41.874325,false,535,535,a3b12dfb-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.73541,536,Kostner Ave & Lake St,[],11,false,true,classic,41.885928,false,536,536,a3b1330c-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.741018,537,Kenton Ave & Madison St,[],11,false,true,classic,41.880708,false,537,537,a3b13836-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.746619,16912,Cicero Ave & Flournoy St,[],11,false,true,classic,41.872131,false,538,538,a3b13e66-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.745405,16913,Cicero Ave & Quincy St,[],11,false,true,classic,41.877613,false,539,539,a3b143aa-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.755337,540,Laramie Ave & Madison St,[],11,false,true,classic,41.880207,false,540,540,a3b148bf-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.764499,16915,Central Ave & Harrison St,[],11,false,true,classic,41.872993,false,541,541,a3b1c47b-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.763238,16916,Central Ave & Madison St,[],11,false,true,classic,41.880121,false,542,542,a3b1ca28-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.755285,543,Laramie Ave & Gladys Ave,[],11,false,true,classic,41.875806,false,543,543,a3b1cf80-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.774453,16918,Austin Blvd & Madison St,[],11,false,true,classic,41.880281,false,544,544,a3b1d532-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.735737,545,Kostner Ave & Adams St,[],11,false,true,classic,41.877917,false,545,545,a3b1db23-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.676597,546,Damen Ave & Pershing Rd,[],11,false,true,classic,41.823192,false,546,546,a3b1e065-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
-87.665577,16932,Ashland Ave & Pershing Rd,[],11,false,true,classic,41.823465,false,547,547,a3b1e588-a135-11e9-9cda-0a87ae2ba916,undefined,undefined,undefined,undefined,undefined
